Model,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,HP,Met_Color,Automatic,cc,Doors,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Petrol,Color_Beige,Color_Black,Color_Blue,Color_Green,Color_Grey,Color_Red,Color_Silver,Color_Violet,Color_White,Color_Yellow
TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,0.198934281,0.759493671,0.636363636,0.166666667,0.40184116,0.333333333,1,0,0.020408163,0.333333333,1,0.25,0.105691057,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.198934281,0.759493671,0.636363636,0.166666667,0.400923461,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.197158082,0.810126582,0.272727273,0.166666667,0.399886419,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,0.163410302,0.82278481,0.181818182,0.166666667,0.399363783,0.138211382,1,0,0,0.666666667,0.666666667,0.189393939,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.163410302,0.835443038,0.090909091,0.166666667,0.395059239,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors,0.280639432,0.746835443,0.727272727,0.166666667,0.395059239,0.024390244,0,0,0.047619048,0.666666667,0.666666667,0.628787879,0.162601626,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 Linea Terra LB 4/5-Doors,0.174067496,0.835443038,0.090909091,0.166666667,0.394030428,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.113821138,0,1,0.090909091,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 HB Linea Luna 2/3-Doors,0.209591474,0.759493671,0.636363636,0.166666667,0.391548936,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.25,0.081300813,0,1,0.090909091,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.163410302,0.848101266,0,0.166666667,0.390943996,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6-16v Linea Terra 2/3-Doors,0.129626998,0.810126582,0.272727273,0.166666667,0.390943996,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0.090909091,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 G6R HB 2/3-Doors,0.197158082,0.82278481,0.181818182,0.166666667,0.38932259,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.25,0.105691057,0,0,0.090909091,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,0.138543517,0.784810127,0.454545455,0.166666667,0.388902835,0.138211382,1,0,0,0.666666667,0.666666667,0.189393939,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.218472469,0.810126582,0.272727273,0.166666667,0.384474833,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.145648313,0.810126582,0.272727273,0.166666667,0.384392528,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V WAGON LINEA LUNA Stationwagen,0.197158082,0.848101266,0,0.166666667,0.383931621,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.146341463,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.218472469,0.772151899,0.545454545,0.166666667,0.383116803,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors,0.147424512,0.835443038,0.090909091,0.166666667,0.38239252,0.024390244,1,0,0.047619048,0.666666667,0.666666667,0.628787879,0.162601626,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.18294849,0.759493671,0.636363636,0.166666667,0.380647657,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,0.181172291,0.810126582,0.272727273,0.166666667,0.379528311,0.333333333,0,0,0.020408163,0.333333333,1,0.25,0.105691057,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,0.197158082,0.848101266,0,0.166666667,0.37656122,0.024390244,0,0,0.047619048,0.333333333,0.666666667,0.628787879,0.18699187,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.138543517,0.797468354,0.363636364,0.166666667,0.375853399,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.156305506,0.810126582,0.272727273,0.166666667,0.375495372,0.138211382,1,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.18294849,0.721518987,0.909090909,0.166666667,0.374483023,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.145648313,0.848101266,0,0.166666667,0.373359561,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.147069272,0.772151899,0.545454545,0.166666667,0.370367779,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,0.156305506,0.746835443,0.727272727,0.166666667,0.368622916,0.333333333,0,0,0.020408163,0.666666667,0.666666667,0.189393939,0.056910569,0,0,0.272727273,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,0.191829485,0.797468354,0.363636364,0.166666667,0.366849246,0.138211382,1,0,0,0.333333333,0.666666667,0.189393939,0.040650407,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 Linea Luna Wagon Stationwagen,0.198934281,0.784810127,0.454545455,0.166666667,0.366252536,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.138211382,0,0,0.090909091,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.147424512,0.848101266,0,0.166666667,0.365458294,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.145648313,0.784810127,0.454545455,0.166666667,0.364956234,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.113821138,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V SEDAN LINEA LUNA 4/5-Doors,0.126110124,0.772151899,0.545454545,0.166666667,0.36488216,0.333333333,1,0,0.020408163,0.666666667,0.666666667,0.189393939,0.06504065,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.156305506,0.708860759,1,0.166666667,0.36411261,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.127886323,0.759493671,0.636363636,0.166666667,0.362659929,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA LUNA 2/3-Doors,0.090586146,0.772151899,0.545454545,0.166666667,0.362137293,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.032520325,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.134991119,0.810126582,0.272727273,0.166666667,0.361400664,0.138211382,1,0,0,0.333333333,0.666666667,0.189393939,0.024390244,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors,0.236056838,0.734177215,0.818181818,0.166666667,0.360713419,0.138211382,1,1,0,1,0.666666667,0.25,0.105691057,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.161634103,0.734177215,0.818181818,0.166666667,0.357561142,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,0.18294849,0.734177215,0.818181818,0.166666667,0.357491183,0.138211382,1,0,0,1,0.666666667,0.189393939,0.06504065,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,0.163410302,0.848101266,0,0.166666667,0.35684509,0.333333333,1,0,0.020408163,0.666666667,0.666666667,0.189393939,0.056910569,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 G6 HB 2/3-Doors,0.253996448,0.810126582,0.272727273,0.166666667,0.353450014,0.333333333,0,0,0.020408163,0.333333333,1,0.25,0.105691057,0,1,0.272727273,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 Terra HB 2/3-Doors,0.21669627,0.772151899,0.545454545,0.166666667,0.349791563,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,0,0,0.090909091,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,0.218472469,0.746835443,0.727272727,0.166666667,0.349791563,0.138211382,1,0,0,0.333333333,0.666666667,0.189393939,0.040650407,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,0.174067496,0.848101266,0,0.166666667,0.349692797,0.333333333,1,0,0.020408163,0.666666667,0.666666667,0.189393939,0.056910569,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
 TOYOTA Corolla 1.6 16v Linea Luna Stationwagen,0.234458259,0.810126582,0.272727273,0.166666667,0.347972625,0.333333333,1,0,0.020408163,1,0.666666667,0,0.195121951,0,1,0.272727273,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.21669627,0.772151899,0.545454545,0.166666667,0.347935588,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.174067496,0.848101266,0,0.166666667,0.347659867,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.156305506,0.772151899,0.545454545,0.166666667,0.345297717,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.113821138,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.156305506,0.835443038,0.090909091,0.166666667,0.343865613,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors,0.193605684,0.848101266,0,0.166666667,0.341561076,0.308943089,1,1,0.020408163,1,0.666666667,0.25,0.162601626,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.138543517,0.797468354,0.363636364,0.166666667,0.340421154,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,0.21669627,0.772151899,0.545454545,0.166666667,0.339178351,0.333333333,1,0,0.020408163,0.333333333,1,0.25,0.105691057,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 4/5-Doors,0.191829485,0.721518987,0.909090909,0.166666667,0.338491105,0.333333333,0,0,0.020408163,1,0.666666667,0.189393939,0.081300813,0,1,0.272727273,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla Linea Luna 1.6i 16V 2/3-Doors,0.163410302,0.759493671,0.636363636,0.166666667,0.337919086,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.25,0.089430894,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.110124334,0.810126582,0.272727273,0.166666667,0.337445833,0.138211382,1,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,0.145648313,0.848101266,0,0.166666667,0.3373018,0.138211382,1,0,0,1,0.666666667,0.189393939,0.056910569,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 HB LINEA TERRA 2/3-Doors,0.138543517,0.82278481,0.181818182,0.166666667,0.334359401,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0,0.081300813,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,0.234458259,0.810126582,0.272727273,0.166666667,0.334120717,0.333333333,1,0,0.020408163,0.333333333,1,0.25,0.105691057,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V SEDAN LINEA LUNA 4/5-Doors,0.163410302,0.759493671,0.636363636,0.166666667,0.334030181,0.333333333,1,0,0.020408163,0.666666667,0.666666667,0.189393939,0.06504065,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.156305506,0.82278481,0.181818182,0.166666667,0.333672155,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 VVTi Linea Luna 4/5-Doors,0.21669627,0.759493671,0.636363636,0.166666667,0.33215363,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0.272727273,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,0.234458259,0.708860759,1,0.166666667,0.331149511,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.138211382,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,0.145648313,0.810126582,0.272727273,0.166666667,0.331021938,0.333333333,1,0,0.020408163,0.666666667,0.666666667,0.189393939,0.056910569,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,0.198934281,0.734177215,0.818181818,0.166666667,0.330984901,0.333333333,1,0,0.020408163,0.333333333,1,0.25,0.105691057,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,0.198934281,0.848101266,0,0.166666667,0.33096844,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.25,0.089430894,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.156305506,0.772151899,0.545454545,0.166666667,0.330305886,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.198934281,0.810126582,0.272727273,0.166666667,0.329844979,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.113821138,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,0.18294849,0.848101266,0,0.166666667,0.329713291,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.113821138,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,0.138543517,0.810126582,0.272727273,0.166666667,0.329569257,0.333333333,1,0,0.020408163,0.666666667,0.666666667,0.189393939,0.056910569,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.234458259,0.772151899,0.545454545,0.166666667,0.329215347,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.3 LB LINEA TERRA 4/5-Doors,0.127886323,0.746835443,0.727272727,0.166666667,0.329215347,0.138211382,0,0,0,1,0.666666667,0,0.024390244,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,0.138543517,0.810126582,0.272727273,0.166666667,0.329215347,0.138211382,1,0,0,0,0.666666667,0,0.024390244,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V SEDAN LINEA LUNA 4/5-Doors,0.196980462,0.835443038,0.090909091,0.166666667,0.328630982,0.333333333,1,0,0.020408163,0.666666667,0.666666667,0.189393939,0.06504065,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.169804618,0.835443038,0.090909091,0.166666667,0.328235919,0.138211382,1,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors,0.234458259,0.734177215,0.818181818,0.166666667,0.327816164,0.138211382,0,1,0,1,0.666666667,0.25,0.105691057,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,0.218472469,0.746835443,0.727272727,0.166666667,0.32571739,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,0.161634103,0.759493671,0.636363636,0.166666667,0.325100103,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.081300813,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V LIFTB G6 4/5-Doors,0.18294849,0.708860759,1,0.166666667,0.324914917,0.138211382,1,0,0,1,0.666666667,0.189393939,0.073170732,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 2.0 D Linea luna Wagon Stationwagen,0.234458259,0.734177215,0.818181818,0.166666667,0.324071292,0.170731707,1,0,0.045918367,1,0.666666667,0.723484848,0.25203252,0,0,0.090909091,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.127886323,0.848101266,0,0.166666667,0.323128902,0.138211382,0,0,0,0.333333333,0.666666667,0.189393939,0.024390244,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,0.127886323,0.797468354,0.363636364,0.166666667,0.322449887,0.138211382,1,0,0,0.333333333,0.666666667,0.189393939,0.024390244,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
